x_shift,intercept,x,x^2,x^3,x^4,x^5,degree,laser energy,gate delay
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,22.55367413265988,-0.24855343592414925,-0.0006595679695987938,4.694856467136734e-06,0,0,3,5,20000
600.0,-13.617218121865607,-0.1219704207023528,0.0031075561604258744,2.147969797419242e-06,-2.273915709717929e-08,0,4,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,15.156899324242772,0.9422968853304904,-0.00041032351214909536,-5.266066508659923e-06,0,0,3,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,51.3560983674487,-1.0709249636298401,-0.0012100091262307081,3.5848553886370335e-05,2.449124035840053e-09,-1.8285255174389764e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,2500
600.0,304.6742781138052,-0.1944305379099681,-0.006650487650372382,1.780816139888993e-06,3.217053824218964e-08,0,4,5,2500
600.0,288.187535145433,-0.2664941174118278,-0.006545477827394835,3.192946059297224e-06,2.7792948758507307e-08,0,4,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,295.8398993849246,-0.11348249358432284,-0.007945310622595736,2.7141720842613878e-06,3.7524647210375525e-08,0,4,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,266.2370324081538,-0.48605052262695375,-0.003134922433931423,6.963073324518121e-06,0,0,3,5,2500
600.0,456.43275492201434,-0.3388738278738821,-0.007782497173894621,3.7906025961349458e-06,3.0667212369547327e-08,0,4,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,318.1114834095959,0.3515277527398121,-0.007202129674701724,-1.0747975021474647e-06,3.087715648640109e-08,0,4,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,343.1858097822842,-1.1508958396048663,-0.005515433027744535,3.663050329283765e-05,2.209169417877216e-08,-1.9108467943515854e-10,5,5,2500
600.0,265.7305986441585,-1.6806436063187158,-0.003570081134358084,4.3746471791170006e-05,1.05525038218362e-08,-2.056636858644632e-10,5,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,248.19903760630024,-1.5400126581443134,-0.004802539919128946,4.158687449283158e-05,1.5060587373271693e-08,-1.9638926566335092e-10,5,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,263.56876244160316,-0.023835573547574308,-0.005774961858659331,2.2092505909574287e-06,2.5824807887973325e-08,0,4,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,268.22029865715643,-0.46554604755190926,-0.002562309250921792,6.214318572919413e-06,0,0,3,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,185.744100248079,-0.386987938742425,-0.002142392704958553,4.975832402668068e-06,0,0,3,5,2500
600.0,372.8218540883639,-1.2064630467079127,-0.005410417177657353,3.8581429226655163e-05,1.894248047796666e-08,-2.078958800394584e-10,5,5,2500
600.0,253.89801314535936,-1.5071327625173785,-0.00377223679652454,3.4421524339538315e-05,1.6303037381944648e-08,-1.6539738674626745e-10,5,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,250.50098403870433,-1.949018656325888,-0.004078058639872637,4.6714671083213393e-05,1.4111710480170085e-08,-2.1515698343203815e-10,5,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,244.64845857979068,0.2755114919313433,-0.005224420500961469,-9.974644234642727e-07,2.5416878495209888e-08,0,4,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,351.3512338641324,-1.47839232153635,-0.005390545078939605,4.228123534262663e-05,1.9185220265263826e-08,-2.1581396773315972e-10,5,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,195.0793467623126,-1.3529894969741068,-0.004463852744736417,3.939145568668863e-05,1.7488116092687816e-08,-1.9147818320074346e-10,5,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,377.3215879920596,-1.3251192872719204,-0.006808077037235553,3.8929038934992545e-05,2.979756461543049e-08,-1.9956153561785015e-10,5,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,292.6163668057171,-0.9725586735863825,-0.0015788886174650891,8.019655403018233e-06,0,0,3,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,392.44708156137307,-0.33494799575278345,-0.008058550777649212,2.114626855156833e-06,3.452255503623184e-08,0,4,5,2500
600.0,293.3561664029804,-0.657852288606957,-0.002060164001981753,5.8967367043410595e-06,0,0,3,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,0,5,2500
