x_shift,intercept,x,x^2,x^3,x^4,x^5,degree,laser energy,gate delay
600.0,-101.97023284285444,3.172753453665679,0.007363680774988099,-8.544085977589689e-05,-4.767513685287926e-08,4.2302513786955006e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,-132.03411338701196,3.0508574941125772,0.011588469387913523,-8.803738571379489e-05,-6.914646586640813e-08,4.477819801001434e-10,5,5,20000
600.0,-78.43353165457751,3.62191899670072,0.004301015912235954,-0.000102853592648528,-2.5363778483578263e-08,5.016038031040561e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,317.09467682958746,0.9959291380479726,-0.020479840564828024,-7.58374455464821e-06,1.2255122385534312e-07,0,4,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,87.04796070590083,-2.5240134718012444,-0.005160586919125462,7.879025367698924e-05,3.318152003231507e-08,-4.005930852583278e-10,5,5,20000
600.0,-22.408586331684063,4.755037154983761,0.005137793503130149,-0.00012614764495477845,-3.1436292397264545e-08,6.004452117860206e-10,5,5,20000
600.0,102.71135296119756,-2.377115854517406,-0.0054200340841755795,7.227856373978726e-05,2.9610940226368814e-08,-3.6260697036270164e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,265.25337308906904,-3.4257193806872106,-0.019105780902145764,0.00011018214896789252,1.1631573342004302e-07,-5.713085762970123e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,113.3666266023179,0.9210621197156409,-0.009929791312268078,-5.961240074143813e-06,5.691741975155284e-08,0,4,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,11.018693834314167,-2.212215428683397,-0.0013638839095625678,6.83498740126696e-05,4.6105591301534274e-09,-3.4106524396176535e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,91.56136784177727,0.18900348254201774,-0.011345574955803734,-2.4355780899606853e-07,6.431660802186874e-08,0,4,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,-66.3201017696867,3.521691269945865,0.0042521054658841255,-0.00010785081086959898,-2.8073099145300678e-08,5.45766401689273e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,121.90262722458394,-2.4872425458641096,-0.0079788138759637,7.599979787352364e-05,5.2960030501836775e-08,-3.9040474869006916e-10,5,5,20000
600.0,66.05422475652138,-2.149809384726057,-0.007789203046088449,6.774758605226982e-05,4.51266370712294e-08,-3.467240827617749e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,-52.53273548412806,2.051361521103134,0.0004684416723088132,-5.9079912732684505e-05,-2.731452941440955e-09,2.98690415477109e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,17.308639461809275,3.134211289248075,-0.0013507630641174584,-7.711846121442137e-05,3.302312638009706e-09,3.6784496758293716e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,112.61792970272273,-0.6522297550669708,-0.0014813468354279511,6.777456824527467e-06,0,0,3,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,-90.42684073077477,4.018707712630528,0.003690928055391851,-9.991465249905708e-05,-2.312789425743239e-08,4.723063850928298e-10,5,5,20000
600.0,169.20779066690608,-3.4225666607369534,-0.013979028919536826,0.00011870101369977896,8.710781915833454e-08,-6.303833795488522e-10,5,5,20000
600.0,144.84838182809884,2.35210098313938,-0.006906506432576402,-7.429851696177471e-05,3.3899851473262065e-08,3.8265926394576284e-10,5,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,289.7397630156451,1.2607132097349727,-0.02135372234205206,-7.289248369226027e-06,1.2692877697592986e-07,0,4,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,310.4993139272626,0.7916556228841825,-0.017780107330979122,-3.697032032359661e-06,1.0246670778485886e-07,0,4,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,0,5,20000
600.0,270.27386029148255,-3.094647902787369,-0.005889159389007617,8.176698061743733e-05,2.6549778087218557e-08,-3.9239596440697874e-10,5,5,2500
600.0,477.1388816186789,0.08184103363883216,-0.01742138655968391,-8.673856796028259e-07,9.530142355442699e-08,0.0,4,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,588.9124764406248,-4.5405584419936496,-0.020345250894993595,0.00012254645458876977,1.0332000568323838e-07,-5.839081804322628e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
