x_shift,intercept,x,x^2,x^3,x^4,degree,laser energy,gate delay
600.0,0,0,0,0,0,0,5,1500
600.0,287.55607451077447,-0.06033203477732991,-0.00884455514759881,2.3111975175105108e-06,4.16005588489875e-08,4,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,432.4979949062422,0.2787422376159273,-0.00896545012090898,9.3729678152166e-08,3.64913375028879e-08,4,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,1500
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,-87.88847863809592,-0.02702356517409294,0.004529903045185524,9.528565076681937e-07,-2.7806073336314727e-08,4,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,-40.56830983906983,0.4210764458260779,0.004464938757033687,-2.243820882585895e-06,-2.86050135422702e-08,4,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,-28.482876343340013,-0.3587739570253153,0.005105677336153269,3.028157335384193e-06,-3.55440814712395e-08,4,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,20000
600.0,0,0,0,0,0,0,5,2500
600.0,287.99406467113334,-0.20887548528479788,-0.006285388470553864,2.7654332891894904e-06,2.7720975603646192e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,392.29990296612755,-0.1004655824737047,-0.008358981552214019,2.233629486563777e-06,3.678572332918736e-08,4,5,2500
600.0,325.2440380089554,-0.3812248406283406,-0.007220948810098239,4.593231568548968e-06,3.208998130908905e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,415.10145624723316,-0.15228379983316986,-0.00697583180133225,1.8870995597782466e-06,2.822622346178255e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,298.61079510377124,0.3347207877194064,-0.007167462737364188,-1.017431860755263e-08,3.1252523908441386e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,265.2608738585602,-0.2927194009402675,-0.006148348984031559,3.611930672906967e-06,2.9278195062311736e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,316.3041247450539,0.055935582133017886,-0.005880213358470495,6.915535216716845e-07,2.6454983810457637e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,322.80632745193327,-0.2532020860765156,-0.006154688187721747,4.915630772946183e-06,2.3367182487164546e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,317.10257408186743,0.20314387867095954,-0.007007392589923567,-4.106375950453341e-07,3.3874769734475285e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,377.3484180327972,0.23131462784250723,-0.007103855650611069,-1.2548193714355519e-06,3.189523719464771e-08,4,5,2500
600.0,0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,270.0535612295869,0.42889796665398233,-0.007127640231922837,-9.222039644034376e-07,3.329038156464132e-08,4,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,238.99442759606634,-0.2806215662566298,-0.007502578550983738,4.678531743117163e-06,3.540095854035177e-08,4,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,304.05889860525883,0.18028569062484134,-0.007062330515357711,1.5901765804929605e-07,3.292547765047263e-08,4,5,4500
600.0,280.19717927323927,-0.19071668862499405,-0.007100439371207869,2.9114358599029222e-06,3.230395922724618e-08,4,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,322.79258240741507,-0.000677468477225479,-0.006012969283303481,2.5751642337860975e-06,2.494486627331526e-08,4,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,292.2393024786678,0.1447823934842281,-0.00636546382771857,-2.4353137490800033e-07,2.985671498542022e-08,4,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,198.30045759893403,0.21383357202152192,-0.005956727349989324,-1.07723496548108e-06,2.9195050230148057e-08,4,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,203.3274950974322,0.21532771176958526,-0.005044074399071304,-8.831908215123754e-07,2.467939664350862e-08,4,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,140.54449667525168,0.3562706066668165,-0.004265003095807443,-2.192304808368257e-06,2.4846931548524708e-08,4,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,0,5,7000
