x_shift,intercept,x,x^2,x^3,degree,laser energy,gate delay
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,266.2370324081538,-0.48605052262695375,-0.003134922433931423,6.963073324518121e-06,3,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,268.22029865715643,-0.46554604755190926,-0.002562309250921792,6.214318572919413e-06,3,5,2500
600.0,0,0,0,0,0,5,2500
600.0,185.744100248079,-0.386987938742425,-0.002142392704958553,4.975832402668068e-06,3,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,292.6163668057171,-0.9725586735863825,-0.0015788886174650891,8.019655403018233e-06,3,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,293.3561664029804,-0.657852288606957,-0.002060164001981753,5.8967367043410595e-06,3,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,270.8496576900944,-0.3984173270702581,-0.002529893339256108,5.9025980481378255e-06,3,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,366.79145812021216,-0.5553589420907368,-0.0029341880562663123,5.978836241132652e-06,3,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,2500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,165.7503014524399,-0.7192508190383882,-0.0015522132352467986,6.252346626980443e-06,3,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,161.93131815723183,-0.6416755722961665,-0.0013362246435841012,6.06007713439742e-06,3,5,4500
600.0,0,0,0,0,0,5,4500
600.0,152.96246153830506,-0.546786121812737,-0.001736755012473562,5.113657099326627e-06,3,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,288.61781499317703,-0.2324725385711572,-0.002680681764877614,5.1509898709432154e-06,3,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,228.63979816172505,-0.3825361895898329,-0.0023179089566950158,4.275626157821692e-06,3,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,4500
600.0,168.15065076286064,-0.416576737303259,-0.0020261293141799427,5.544412124221485e-06,3,5,4500
600.0,0,0,0,0,0,5,4500
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,13.955057655665222,-0.3118020894444913,-0.0007594310810258129,5.708674526211977e-06,3,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,100.94675667580691,-0.5082993696218057,-0.0011336190062878862,5.736752831483114e-06,3,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,171.02292060220623,-0.6047728256419522,-0.001130660795494239,6.7766689507571976e-06,3,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
600.0,0,0,0,0,0,5,7000
