Wavelength;Intensity;Element;AtWeight;Charge
174.05200000;381;79;0.000000000000;1
174.27290000;665;7;0.000000000000;0
174.77940000;-100;12;0.000000000000;0
175.10000000;-100;52;0.000000000000;0
175.18230000;621;6;0.000000000000;0
175.34560000;391;12;0.000000000000;1
175.78930000;962;50;0.000000000000;1
175.86000000;461;33;0.000000000000;0
175.92320000;1295;52;0.000000000000;0
176.19751000;525;13;0.000000000000;1
176.23000000;248;51;0.000000000000;2
176.28990000;461;13;0.000000000000;0
176.39100000;-100;6;0.000000000000;0
176.39521000;575;13;0.000000000000;1
176.53700000;-100;6;0.000000000000;0
176.56360000;530;13;0.000000000000;0
176.63850000;530;13;0.000000000000;0
176.77100000;-100;83;0.000000000000;0
176.77308000;542;13;0.000000000000;1
176.91400000;530;13;0.000000000000;0
176.96300000;-100;38;0.000000000000;1
177.05600000;1185;49;0.000000000000;1
177.47500000;1097;49;0.000000000000;1
177.49500000;640;15;0.000000000000;0
177.61000000;641;4;0.000000000000;1
177.63070000;670;4;0.000000000000;1
177.70500000;438;83;0.000000000000;1
177.70900000;391;78;0.000000000000;1
177.83900000;-100;38;0.000000000000;1
178.08700000;461;51;0.000000000000;0
178.18600000;340;78;0.000000000000;1
178.22626000;621;16;0.000000000000;0
178.27570000;1408;53;0.000000000000;0
178.28380000;621;15;0.000000000000;0
178.32200000;409;79;0.000000000000;1
178.74060000;409;83;0.000000000000;1
178.76560000;599;15;0.000000000000;0
179.18420000;425;83;0.000000000000;1
179.33100000;356;79;0.000000000000;1
179.53000000;570;34;0.000000000000;0
179.63000000;-100;52;0.000000000000;0
179.66700000;230;82;0.000000000000;1
179.90920000;1225;53;0.000000000000;0
179.93060000;256;31;0.000000000000;1
180.01800000;501;51;0.000000000000;0
180.05800000;356;79;0.000000000000;1
180.61500000;514;33;0.000000000000;0
180.73108000;990;16;0.000000000000;0
180.73400000;300;20;0.000000000000;1
181.05000000;391;51;0.000000000000;0
181.11970000;955;50;0.000000000000;1
181.38780000;277;31;0.000000000000;1
181.42000000;438;51;0.000000000000;0
181.45000000;369;20;0.000000000000;1
181.69200000;530;14;0.000000000000;1
181.78437000;300;5;0.000000000000;0
181.83489100;340;5;0.000000000000;0
182.03400000;977;16;0.000000000000;0
182.20500000;230;82;0.000000000000;1
182.24000000;-100;52;0.000000000000;0
182.37280000;425;83;0.000000000000;1
182.58939000;425;5;0.000000000000;0
182.62400000;962;16;0.000000000000;0
182.63995200;461;5;0.000000000000;0
182.79340000;-100;12;0.000000000000;0
183.03800000;1605;53;0.000000000000;0
183.17570000;931;50;0.000000000000;1
183.24700000;-100;77;0.000000000000;0
183.48000000;494;15;0.000000000000;0
183.80100000;369;20;0.000000000000;1
184.00600000;409;20;0.000000000000;1
184.14400000;530;14;0.000000000000;0
184.28200000;760;5;0.000000000000;1
184.30900000;300;20;0.000000000000;1
184.41400000;-100;44;0.000000000000;0
184.44500000;1346;53;0.000000000000;0
184.51990000;289;31;0.000000000000;1
184.55100000;570;14;0.000000000000;0
184.71650000;494;15;0.000000000000;0
184.74700000;599;14;0.000000000000;0
184.81400000;530;14;0.000000000000;0
184.94994000;852;80;0.000000000000;0
185.04810000;1215;52;0.000000000000;0
185.06700000;621;14;0.000000000000;0
185.06900000;369;20;0.000000000000;1
185.11940000;494;15;0.000000000000;0
185.20130000;1215;52;0.000000000000;0
185.20690000;461;15;0.000000000000;0
185.24600000;530;14;0.000000000000;0
185.26500000;-100;83;0.000000000000;0
185.37000000;1210;52;0.000000000000;0
185.52000000;570;34;0.000000000000;0
185.59286000;525;13;0.000000000000;1
185.72100000;-100;79;0.000000000000;0
185.72790000;1312;52;0.000000000000;0
185.80262000;575;13;0.000000000000;1
185.86600000;-100;75;0.000000000000;0
185.88400000;552;34;0.000000000000;0
185.88860000;621;15;0.000000000000;0
185.93930000;599;15;0.000000000000;0
186.03400000;583;33;0.000000000000;1
186.05000000;1102;52;0.000000000000;0
186.23111000;599;13;0.000000000000;1
186.25000000;-100;77;0.000000000000;0
187.11500000;570;51;0.000000000000;0
187.55571000;195;44;0.000000000000;1
187.98300000;461;79;0.000000000000;0
188.25600000;501;51;0.000000000000;0
188.80428000;220;44;0.000000000000;1
189.04200000;691;33;0.000000000000;0
189.43500000;-100;76;0.000000000000;0
189.83600000;-100;75;0.000000000000;0
189.86000000;599;34;0.000000000000;0
189.86500000;-100;76;0.000000000000;0
189.99010000;888;50;0.000000000000;1
190.02863000;990;16;0.000000000000;0
190.13300000;691;14;0.000000000000;0
190.23400000;461;83;0.000000000000;1
190.32208000;248;44;0.000000000000;1
190.47010000;621;32;0.000000000000;0
190.47710000;230;82;0.000000000000;0
190.57400000;-100;75;0.000000000000;0
190.62400000;0;22;0.000000000000;1
190.76650000;563;15;0.000000000000;0
190.82084600;472;22;0.000000000000;1
190.86000000;322;81;0.000000000000;1
191.17000000;391;78;0.000000000000;1
191.29400000;621;33;0.000000000000;1
191.32500000;-100;77;0.000000000000;0
191.38000000;586;34;0.000000000000;0
191.40800000;110;16;0.000000000000;4
191.60819000;691;10;0.000000000000;1
191.68152000;248;44;0.000000000000;1
191.75910000;570;32;0.000000000000;0
191.92000000;570;34;0.000000000000;0
191.96400000;300;79;0.000000000000;0
192.15500000;-100;77;0.000000000000;0
192.46712000;230;56;0.000000000000;1
192.49500000;-100;76;0.000000000000;0
192.70800000;461;51;0.000000000000;0
192.76200000;-100;44;0.000000000000;0
192.98280000;621;32;0.000000000000;0
193.00348000;640;10;0.000000000000;1
193.09050000;691;6;0.000000000000;0
193.22600000;-100;46;0.000000000000;0
193.42500000;-100;78;0.000000000000;0
193.61876000;990;49;0.000000000000;1
193.75900000;668;33;0.000000000000;0
194.22729000;1353;80;0.000000000000;1
194.47300000;530;32;0.000000000000;0
194.80600000;-100;77;0.000000000000;0
195.03900000;530;51;0.000000000000;0
195.10506000;289;74;0.000000000000;1
195.19300000;322;79;0.000000000000;0
195.47060000;910;83;0.000000000000;0
195.49500000;-100;76;0.000000000000;0
195.51150000;530;32;0.000000000000;0
196.00490000;885;83;0.000000000000;0
196.09000000;621;34;0.000000000000;0
196.20100000;621;32;0.000000000000;0
196.44300000;-100;38;0.000000000000;1
196.45900000;294;4;0.000000000000;0
196.67087000;1143;49;0.000000000000;1
197.08790000;530;32;0.000000000000;0
197.24390000;139;82;0.000000000000;0
197.26200000;637;33;0.000000000000;0
197.31200000;-100;75;0.000000000000;0
197.74500000;-100;49;0.000000000000;0
197.81900000;340;79;0.000000000000;0
197.92100000;-100;14;0.000000000000;0
197.97700000;-100;78;0.000000000000;0
198.06200000;-100;14;0.000000000000;0
198.21500000;-100;76;0.000000000000;0
198.32300000;-100;14;0.000000000000;0
198.55500000;-100;76;0.000000000000;0
198.63600000;-100;14;0.000000000000;0
198.80000000;-100;77;0.000000000000;0
198.82680000;570;32;0.000000000000;0
198.89800000;-100;14;0.000000000000;0
199.03500000;514;33;0.000000000000;0
199.11300000;461;33;0.000000000000;0
199.19400000;-100;79;0.000000000000;0
199.36256000;794;27;0.000000000000;2
199.48410000;1268;52;0.000000000000;0
199.50000000;-100;38;0.000000000000;1
199.51000000;501;34;0.000000000000;0
199.54300000;461;33;0.000000000000;0
199.80100000;300;4;0.000000000000;0
199.88870000;621;32;0.000000000000;0
199.95000000;230;29;0.000000000000;0
200.08100000;322;79;0.000000000000;1
200.20190000;1318;52;0.000000000000;0
200.33400000;544;33;0.000000000000;0
200.91900000;461;33;0.000000000000;0
201.20500000;931;79;0.000000000000;0
201.33200000;461;33;0.000000000000;0
201.90684000;744;32;0.000000000000;0
202.11500000;300;83;0.000000000000;2
202.13900000;786;79;0.000000000000;0
202.34890000;563;15;0.000000000000;0
202.36600000;-100;75;0.000000000000;0
202.45160000;519;15;0.000000000000;0
202.54800000;621;30;0.000000000000;1
202.58240000;220;12;0.000000000000;0
203.06300000;807;78;0.000000000000;0
203.24320000;599;15;0.000000000000;0
203.26500000;220;4;0.000000000000;0
203.34770000;599;15;0.000000000000;0
203.35700000;962;77;0.000000000000;0
203.64600000;461;78;0.000000000000;1
203.97700000;425;51;0.000000000000;0
203.98000000;621;34;0.000000000000;0
204.17120000;778;32;0.000000000000;0
204.37695000;738;32;0.000000000000;0
204.41900000;-100;77;0.000000000000;0
204.45400000;391;79;0.000000000000;1
204.53600000;1017;76;0.000000000000;0
204.88000000;-100;76;0.000000000000;0
204.90800000;1020;75;0.000000000000;0
204.93700000;861;78;0.000000000000;0
204.95700000;501;51;0.000000000000;0
205.11600000;-100;77;0.000000000000;0
205.44609000;604;32;0.000000000000;0
205.60120000;256;4;0.000000000000;0
205.72382000;539;32;0.000000000000;0
206.16330000;1192;53;0.000000000000;0
206.16340000;910;83;0.000000000000;0
206.20000000;621;30;0.000000000000;1
206.27900000;-100;34;0.000000000000;0
206.52149000;662;32;0.000000000000;0
206.72100000;896;76;0.000000000000;1
206.83300000;691;51;0.000000000000;0
206.86562000;786;32;0.000000000000;0
207.06700000;834;76;0.000000000000;1
207.10600000;1141;52;0.000000000000;0
207.48000000;621;34;0.000000000000;0
207.85718200;1124;49;0.000000000000;1
208.11700000;1274;52;0.000000000000;0
208.20900000;501;79;0.000000000000;1
208.36700000;-100;75;0.000000000000;0
208.88200000;974;77;0.000000000000;0
208.88885100;450;5;0.000000000000;0
208.95700400;501;5;0.000000000000;0
209.15900000;744;50;0.000000000000;0
209.24100000;846;75;0.000000000000;1
209.26300000;955;77;0.000000000000;0
209.42582000;760;32;0.000000000000;0
209.84100000;391;51;0.000000000000;0
210.33300000;691;78;0.000000000000;0
210.58242000;548;32;0.000000000000;0
210.73300000;-100;44;0.000000000000;0
211.02170000;843;83;0.000000000000;0
211.06800000;409;79;0.000000000000;1
211.29900000;461;33;0.000000000000;0
211.39370000;797;50;0.000000000000;0
211.66700000;782;70;0.000000000000;1
211.84760000;409;38;0.000000000000;2
212.56850000;161;4;0.000000000000;0
212.66300000;271;79;0.000000000000;0
212.68100000;841;77;0.000000000000;1
212.73900000;461;51;0.000000000000;0
212.86100000;686;78;0.000000000000;0
213.36000000;782;83;0.000000000000;0
213.43100000;-100;83;0.000000000000;0
213.54650000;599;15;0.000000000000;0
213.61820000;599;15;0.000000000000;0
213.85600000;668;30;0.000000000000;0
213.96900000;461;51;0.000000000000;0
214.18000000;230;51;0.000000000000;1
214.28100000;1582;52;0.000000000000;0
214.40800000;461;33;0.000000000000;0
214.42300000;755;78;0.000000000000;0
214.43800000;691;48;0.000000000000;1
214.48600000;461;51;0.000000000000;0
214.68700000;731;73;0.000000000000;1
214.72500000;1215;52;0.000000000000;0
214.80060000;1141;80;0.000000000000;1
214.91450000;599;15;0.000000000000;0
215.08442000;625;50;0.000000000000;1
215.14268000;724;50;0.000000000000;0
215.26800000;816;77;0.000000000000;1
215.29400000;563;15;0.000000000000;0
215.40800000;621;15;0.000000000000;0
215.80500000;897;77;0.000000000000;0
215.98600000;1125;52;0.000000000000;0
216.22500000;208;85;0.000000000000;0
216.41600000;621;34;0.000000000000;0
216.48500000;-100;76;0.000000000000;0
216.55200000;491;33;0.000000000000;0
216.79400000;850;75;0.000000000000;0
217.46700000;731;78;0.000000000000;0
217.51030000;271;4;0.000000000000;0
217.58100000;731;51;0.000000000000;0
217.62100000;813;75;0.000000000000;0
217.89400000;738;29;0.000000000000;0
217.91900000;552;51;0.000000000000;0
218.27100000;709;73;0.000000000000;1
218.57100000;675;70;0.000000000000;1
219.43900000;673;76;0.000000000000;1
219.44991000;822;50;0.000000000000;0
219.45600000;691;48;0.000000000000;1
219.55400000;744;71;0.000000000000;1
219.60300000;731;73;0.000000000000;1
219.87144000;583;32;0.000000000000;0
219.93455000;873;50;0.000000000000;0
220.13200000;322;79;0.000000000000;1
220.13200000;530;51;0.000000000000;0
220.49600000;801;77;0.000000000000;1
220.62700000;-100;76;0.000000000000;0
220.88300000;1097;52;0.000000000000;0
220.96597000;895;50;0.000000000000;0
221.21419000;391;46;0.000000000000;1
221.42600000;834;75;0.000000000000;1
222.10700000;667;77;0.000000000000;1
222.44600000;646;70;0.000000000000;1
222.64200000;744;75;0.000000000000;0
222.77750000;738;29;0.000000000000;0
222.78400000;-100;73;0.000000000000;0
222.79800000;640;76;0.000000000000;0
222.82030000;589;83;0.000000000000;0
223.06020000;744;83;0.000000000000;0
223.15900000;461;46;0.000000000000;1
223.78400000;179;81;0.000000000000;0
223.94800000;724;73;0.000000000000;1
223.98600000;-100;48;0.000000000000;0
224.26800000;782;77;0.000000000000;1
224.30450000;586;39;0.000000000000;1
224.40100000;230;85;0.000000000000;0
224.55200000;461;78;0.000000000000;1
224.57600000;643;77;0.000000000000;1
224.60573000;891;50;0.000000000000;0
224.64118600;1371;47;0.000000000000;1
224.68558000;300;82;0.000000000000;0
224.87489000;1304;47;0.000000000000;1
225.07600000;709;73;0.000000000000;1
225.55200000;1178;52;0.000000000000;0
225.58500000;760;76;0.000000000000;1
225.90200000;1379;52;0.000000000000;0
226.14200000;673;73;0.000000000000;1
226.17300000;-100;76;0.000000000000;0
226.23000000;690;73;0.000000000000;1
226.50200000;691;48;0.000000000000;1
226.55300000;1185;52;0.000000000000;0
226.74700000;-100;48;0.000000000000;0
226.89296000;896;50;0.000000000000;0
227.02100000;760;28;0.000000000000;1
227.02409000;470;74;0.000000000000;1
227.25900000;690;73;0.000000000000;1
227.31090000;240;21;0.000000000000;1
227.46200000;765;75;0.000000000000;0
227.52500000;856;75;0.000000000000;1
227.65800000;583;83;0.000000000000;0
227.71600000;643;72;0.000000000000;1
227.87700000;668;28;0.000000000000;1
228.16200000;738;75;0.000000000000;0
228.22600000;724;76;0.000000000000;1
228.66812000;846;50;0.000000000000;0
228.75100000;797;75;0.000000000000;0
228.80200000;731;48;0.000000000000;0
228.81200000;586;33;0.000000000000;0
228.81900000;340;78;0.000000000000;1
228.91600000;690;73;0.000000000000;1
229.00300000;-100;45;0.000000000000;0
229.38400000;391;29;0.000000000000;0
229.41900000;69;31;0.000000000000;0
229.44900000;790;75;0.000000000000;0
229.65164000;530;46;0.000000000000;1
230.29300000;609;73;0.000000000000;1
230.30000000;691;28;0.000000000000;1
230.38189300;510;74;0.000000000000;1
230.42200000;790;77;0.000000000000;0
230.42473000;812;56;0.000000000000;1
230.60644800;985;49;0.000000000000;1
230.66100000;-100;48;0.000000000000;0
231.14700000;782;51;0.000000000000;0
231.27700000;691;48;0.000000000000;1
231.37500000;525;76;0.000000000000;1
231.59800000;494;81;0.000000000000;0
231.60400000;691;28;0.000000000000;1
231.70340600;1274;47;0.000000000000;1
231.72300000;919;50;0.000000000000;0
232.02449500;1350;47;0.000000000000;1
232.08100000;494;70;0.000000000000;1
232.10700000;530;48;0.000000000000;1
232.24700000;636;72;0.000000000000;1
232.46668500;1239;47;0.000000000000;1
232.57900000;724;28;0.000000000000;0
232.60890100;555;74;0.000000000000;1
233.19800000;654;73;0.000000000000;1
233.47700000;525;45;0.000000000000;1
233.48120000;875;50;0.000000000000;0
233.49699000;479;44;0.000000000000;1
233.52672000;837;56;0.000000000000;1
233.64100000;-100;46;0.000000000000;0
233.68000000;658;76;0.000000000000;1
233.82400000;110;31;0.000000000000;0
234.40300000;356;33;0.000000000000;0
234.75915000;623;56;0.000000000000;1
234.86100000;369;4;0.000000000000;0
234.98400000;586;33;0.000000000000;0
235.07030000;240;4;0.000000000000;0
235.13469000;391;46;0.000000000000;1
235.26500000;-100;79;0.000000000000;0
235.48499000;974;50;0.000000000000;0
236.73500000;621;76;0.000000000000;1
236.79664000;432;46;0.000000000000;1
236.80400000;591;77;0.000000000000;1
237.12900000;110;31;0.000000000000;0
237.96900000;680;81;0.000000000000;0
238.11800000;491;33;0.000000000000;0
238.20373300;1440;26;0.000000000000;1
238.32800000;1374;52;0.000000000000;0
238.57900000;1400;52;0.000000000000;0
238.70600000;724;73;0.000000000000;1
239.21900000;717;71;0.000000000000;1
239.37922800;631;82;0.000000000000;0
239.56250400;1422;26;0.000000000000;1
239.92410000;1346;26;0.000000000000;1
240.06300000;778;73;0.000000000000;1
240.08800000;525;83;0.000000000000;0
240.19396000;577;82;0.000000000000;0
240.27195000;666;44;0.000000000000;1
240.48855000;1391;26;0.000000000000;1
240.66610000;1330;26;0.000000000000;1
241.05189100;1359;26;0.000000000000;1
241.05425000;852;26;0.000000000000;1
241.31881000;1306;47;0.000000000000;1
241.40692000;1055;27;0.000000000000;1
241.58400000;438;45;0.000000000000;1
241.62168000;1133;27;0.000000000000;1
241.73672000;487;32;0.000000000000;0
241.76590000;1102;27;0.000000000000;1
241.86900000;139;31;0.000000000000;0
242.09800000;417;45;0.000000000000;1
242.16943000;947;50;0.000000000000;0
242.21860000;633;39;0.000000000000;1
242.54300000;110;3;0.000000000000;0
242.71100000;417;45;0.000000000000;1
242.79500000;786;79;0.000000000000;0
242.94950000;968;50;0.000000000000;0
243.51500000;570;14;0.000000000000;0
243.77829900;1302;47;0.000000000000;1
244.00600000;648;78;0.000000000000;0
244.38288500;501;82;0.000000000000;0
244.61808100;508;82;0.000000000000;0
244.79058000;700;46;0.000000000000;0
245.00780000;-100;31;0.000000000000;0
245.00800000;731;84;0.000000000000;0
245.55314000;519;44;0.000000000000;1
245.64386000;501;44;0.000000000000;1
245.65300000;514;33;0.000000000000;0
245.65690000;591;44;0.000000000000;1
246.04900000;611;72;0.000000000000;1
246.10400000;450;45;0.000000000000;1
246.41900000;606;72;0.000000000000;1
246.65228000;532;74;0.000000000000;1
247.50600000;230;3;0.000000000000;0
247.56400000;271;45;0.000000000000;1
247.63775900;487;82;0.000000000000;0
247.85600000;668;6;0.000000000000;0
248.39400000;655;84;0.000000000000;0
248.62400000;627;76;0.000000000000;1
248.65260000;552;46;0.000000000000;1
248.71700000;691;78;0.000000000000;0
248.85500000;841;76;0.000000000000;0
248.87000000;640;73;0.000000000000;1
248.87690000;557;74;0.000000000000;1
248.89146000;570;46;0.000000000000;1
248.92310000;605;74;0.000000000000;1
249.05300000;655;84;0.000000000000;0
249.07700000;461;45;0.000000000000;1
249.29100000;369;33;0.000000000000;0
249.45830000;283;4;0.000000000000;0
249.47280000;300;4;0.000000000000;0
249.67687000;470;5;0.000000000000;0
249.67700000;461;43;0.000000000000;1
249.77224000;535;5;0.000000000000;0
249.79625000;450;32;0.000000000000;0
250.01870000;-100;31;0.000000000000;0
250.07140000;-100;31;0.000000000000;0
250.19900000;691;30;0.000000000000;1
250.29800000;832;77;0.000000000000;0
250.51000000;369;45;0.000000000000;1
250.69000000;605;14;0.000000000000;0
251.26900000;636;72;0.000000000000;1
251.30300000;636;72;0.000000000000;1
251.43200000;593;14;0.000000000000;0
251.61130000;621;14;0.000000000000;0
251.68800000;679;72;0.000000000000;1
251.92020000;586;14;0.000000000000;0
252.05300000;487;45;0.000000000000;1
252.13700000;461;49;0.000000000000;0
252.41080000;605;14;0.000000000000;0
252.84078000;552;56;0.000000000000;1
252.85090000;611;14;0.000000000000;0
252.85200000;760;51;0.000000000000;0
253.07400000;1215;52;0.000000000000;0
253.21200000;640;73;0.000000000000;1
253.32305000;425;32;0.000000000000;0
253.39760000;662;15;0.000000000000;0
253.56030000;686;15;0.000000000000;0
253.65210000;1371;80;0.000000000000;0
253.71745000;764;26;0.000000000000;0
253.80000000;666;76;0.000000000000;1
253.86700000;560;70;0.000000000000;1
254.32300000;621;43;0.000000000000;1
254.39700000;897;77;0.000000000000;0
254.65487000;863;50;0.000000000000;0
255.23500000;230;21;0.000000000000;1
255.32620000;662;15;0.000000000000;0
255.46200000;613;73;0.000000000000;1
255.50950000;541;74;0.000000000000;1
255.79500000;691;30;0.000000000000;1
255.80100000;731;84;0.000000000000;0
256.01500000;700;49;0.000000000000;0
256.02320000;230;21;0.000000000000;1
256.55045000;501;46;0.000000000000;1
256.55900000;-100;90;0.000000000000;0
256.79840000;230;13;0.000000000000;0
256.86400000;629;75;0.000000000000;1
256.88700000;738;40;0.000000000000;1
257.13900000;765;40;0.000000000000;1
257.14443300;590;74;0.000000000000;1
257.15940000;897;50;0.000000000000;0
257.16700000;679;72;0.000000000000;1
257.29300000;621;48;0.000000000000;1
257.50940000;230;13;0.000000000000;0
257.53930000;110;13;0.000000000000;0
257.61038000;921;25;0.000000000000;1
257.72596000;438;82;0.000000000000;0
257.87900000;744;71;0.000000000000;1
258.01400000;655;81;0.000000000000;0
258.58756000;1312;26;0.000000000000;1
259.25340000;621;32;0.000000000000;0
259.36600000;602;73;0.000000000000;1
259.37209800;691;25;0.000000000000;1
259.42500000;574;73;0.000000000000;1
259.64500000;574;73;0.000000000000;1
259.80500000;731;51;0.000000000000;0
259.83689400;1312;26;0.000000000000;1
259.93951500;1382;26;0.000000000000;1
260.17560000;530;49;0.000000000000;0
260.34900000;640;73;0.000000000000;1
260.56802900;691;25;0.000000000000;1
260.70300000;611;72;0.000000000000;1
260.70868600;1312;26;0.000000000000;1
260.85000000;649;75;0.000000000000;1
260.99900000;691;43;0.000000000000;1
261.03400000;599;57;0.000000000000;1
261.18700000;1330;26;0.000000000000;1
261.34000000;750;71;0.000000000000;1
261.38200000;1268;26;0.000000000000;1
261.41746000;680;82;0.000000000000;0
261.54200000;980;71;0.000000000000;1
261.76171300;1235;26;0.000000000000;1
261.83660000;782;29;0.000000000000;0
261.92600000;750;71;0.000000000000;1
262.56000000;801;25;0.000000000000;1
262.56668500;1271;26;0.000000000000;1
262.79040000;655;83;0.000000000000;0
262.80300000;700;78;0.000000000000;0
263.10467900;1290;26;0.000000000000;1
263.12820000;525;14;0.000000000000;0
263.13200000;1290;26;0.000000000000;1
263.24733000;-100;31;0.000000000000;0
263.47799000;594;56;0.000000000000;1
263.49100000;530;43;0.000000000000;1
263.55300000;641;92;0.000000000000;1
263.87100000;700;72;0.000000000000;1
263.87700000;691;63;0.000000000000;1
263.97100000;816;77;0.000000000000;0
264.14100000;700;72;0.000000000000;1
264.14800000;552;79;0.000000000000;0
264.68900000;691;78;0.000000000000;0
264.70100000;691;43;0.000000000000;1
265.06190000;271;4;0.000000000000;0
265.08600000;621;78;0.000000000000;0
265.11720000;709;32;0.000000000000;0
265.12200000;560;73;0.000000000000;1
265.15683000;621;32;0.000000000000;0
265.24840000;230;13;0.000000000000;0
265.33500000;617;42;0.000000000000;1
265.37500000;690;70;0.000000000000;1
265.78000000;790;71;0.000000000000;1
265.80390000;409;74;0.000000000000;3
265.94500000;794;78;0.000000000000;0
265.98730000;-100;31;0.000000000000;0
266.03930000;230;13;0.000000000000;0
266.05800000;646;42;0.000000000000;1
266.16092000;580;44;0.000000000000;1
266.31535000;655;82;0.000000000000;0
266.47900000;790;77;0.000000000000;0
266.83400000;646;63;0.000000000000;1
267.26600000;597;70;0.000000000000;1
267.28400000;658;42;0.000000000000;1
267.59000000;665;73;0.000000000000;1
267.59500000;813;79;0.000000000000;0
267.71582900;901;24;0.000000000000;1
267.86300000;750;40;0.000000000000;1
267.87551000;654;44;0.000000000000;1
267.87907200;744;24;0.000000000000;1
268.32300000;646;42;0.000000000000;1
268.41400000;678;42;0.000000000000;1
268.51700000;731;73;0.000000000000;1
268.79600000;700;23;0.000000000000;1
268.79900000;633;42;0.000000000000;1
268.87100000;340;79;0.000000000000;0
269.13411000;621;32;0.000000000000;0
269.20300000;631;63;0.000000000000;1
269.21136000;580;44;0.000000000000;1
269.24200000;-100;90;0.000000000000;0
269.42300000;801;77;0.000000000000;0
269.45200000;615;73;0.000000000000;1
269.67600000;563;83;0.000000000000;0
269.77098500;518;74;0.000000000000;1
270.10260000;494;42;0.000000000000;0
270.14200000;617;42;0.000000000000;1
270.17100000;834;71;0.000000000000;1
270.18700000;340;42;0.000000000000;1
270.24000000;760;78;0.000000000000;0
270.58900000;738;78;0.000000000000;0
270.65049000;931;50;0.000000000000;0
270.96237000;675;32;0.000000000000;0
271.02650000;738;49;0.000000000000;0
271.24049000;530;44;0.000000000000;1
271.39360000;570;49;0.000000000000;0
271.69800000;655;63;0.000000000000;1
271.90400000;717;78;0.000000000000;0
271.96640000;110;31;0.000000000000;0
272.19800000;615;41;0.000000000000;1
272.26100000;717;40;0.000000000000;1
272.74400000;615;73;0.000000000000;1
272.77800000;834;63;0.000000000000;1
273.30400000;641;75;0.000000000000;1
273.39600000;750;78;0.000000000000;0
273.43467000;574;44;0.000000000000;1
273.48600000;724;40;0.000000000000;1
273.80500000;220;4;0.000000000000;0
273.95472100;1382;26;0.000000000000;1
274.25600000;700;40;0.000000000000;1
274.31965700;1312;26;0.000000000000;1
