x_shift,intercept,x,x^2,x^3,x^4,degree,laser energy,gate delay
600.0,443.2818300186162,-2.8070985630000584,0.0047039795149790885,1.9375346160603813e-05,-5.4381920710811386e-08,4,5,500
600.0,438.0297956407441,-2.7456826190058408,0.00249203676214935,1.782355480409438e-05,-4.5190576029105324e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,351.52421763252323,-3.227968161110567,0.00778314256549634,2.3877415242922717e-05,-7.415254697781196e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,312.4146972563801,-2.2313949540424334,0.008828390060826183,1.6496533665440065e-05,-7.220915356279337e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,269.20881804172564,-3.854260653951583,0.007750201743755544,2.733546655150178e-05,-6.508042204769933e-08,4,5,500
600.0,226.07375717677317,-2.8775806282807173,0.007157639192068208,2.1740323857831573e-05,-6.304139140257749e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,329.5022801539616,-2.588731417231113,0.00677862079087327,1.9725175604041807e-05,-6.897522246017182e-08,4,5,500
600.0,318.55010594901813,-2.5423030378202878,0.006276136284217011,1.664597499203423e-05,-6.565826182281494e-08,4,5,500
600.0,312.1997943673602,-1.8116195556324757,0.005883262887605363,1.3768302916787265e-05,-5.856286278231157e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,440.71703036419626,-2.6268638397334936,0.0006024416072717961,1.835138870079912e-05,-3.0260132220055735e-08,4,5,500
600.0,297.14961625680127,-3.1313444264939827,0.007214563974655764,2.141818152728623e-05,-6.364062614362843e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,275.44073824909475,-3.4890816539754272,0.010673211423128437,2.2421322390353838e-05,-8.679007764223647e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,317.60276199339313,-2.5822930279429217,0.00775981536669364,1.7461351062922528e-05,-6.904704363675712e-08,4,5,500
600.0,370.0498404407651,-4.083724880671932,0.009353258996152141,2.8211292447464714e-05,-8.696196256457569e-08,4,5,500
600.0,333.82667665728303,-2.864186256405209,0.003904716053828431,2.0511573528553192e-05,-4.5911844480418054e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,340.7760400657004,-3.385036731789008,0.00927093312216645,2.5161806694180367e-05,-8.509302111015451e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,268.4936416232492,-3.0768056715036836,0.007400598667385503,2.1770480893740587e-05,-7.066713958210365e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,392.6842991267335,-2.4430547941935488,0.0015993467681735384,1.8637937978706263e-05,-4.101418451504998e-08,4,5,500
600.0,433.12984740645453,-2.7360405327514705,0.003919601779942902,2.1631243639385905e-05,-5.471273714813192e-08,4,5,500
600.0,458.2987927906446,-2.732115309980891,0.0026399078359098166,2.0186446332347668e-05,-4.0976765227478836e-08,4,5,500
600.0,349.9182964447191,-2.6554773274404053,0.0018129228996245923,1.9803480316325216e-05,-4.138967374739209e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,349.5632005379948,-2.010332495123897,0.0069063725169387,1.4397036328161544e-05,-6.801492987124258e-08,4,5,500
600.0,345.4084008955329,-3.2908280839808364,0.005758288397785419,2.4390828356919467e-05,-6.151616234224964e-08,4,5,500
600.0,230.12142765284642,-3.4454097977464424,0.011392926048828073,2.283635417518599e-05,-8.551873088879528e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,479.35705332934356,-2.3472408070241033,0.0036810318616922583,1.6911257581776022e-05,-5.3575914142484834e-08,4,5,500
600.0,390.67844586826914,-3.1453251780124627,0.006115124029550616,2.4496795675200898e-05,-6.590751068047241e-08,4,5,500
600.0,253.66595516589223,-2.1353489302994744,0.0028894264871232515,1.4739630320048779e-05,-3.3081491580289975e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,273.41837680271925,-2.1300604460887307,0.003673621451905064,1.545318059473195e-05,-4.1333096678655656e-08,4,5,500
600.0,320.6353618881068,-2.1738859308504592,0.005445715215998912,1.5080710200582101e-05,-5.393123679527247e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,368.1304043980692,-3.6347035619185863,0.006381012475130167,2.53022915846178e-05,-5.5963400901729205e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,327.7966319790771,-2.5424025812626603,0.005649105843128284,1.7621759283991684e-05,-6.60309106312618e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,359.76039099088285,-2.4033207676509654,0.005052647608995658,1.744185279444877e-05,-5.781752562496255e-08,4,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,500
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,52.74560123808568,-2.5399723075820213,0.0064925605131956115,1.9345293257343402e-05,-5.695649910792684e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,53.3110323064693,-0.8855501869277627,0.004494623558879855,7.679318247198897e-06,-4.9483038005339814e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,-14.67982121179447,-1.9363218936622661,0.00863851172678886,1.3119780006383855e-05,-5.896853585193326e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,251.5495131879784,-0.4655495738896013,-0.009746320611388458,4.688240164377472e-06,4.5611576044568044e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,104.90599546249642,-1.3705594134363375,0.0034649767259121536,1.1562334683871327e-05,-3.7828611519562975e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,118.40074208592813,-2.125521063307185,0.0039496974874478575,1.8797013934767196e-05,-4.363624620215559e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,-50.74449563452522,-1.430971358270599,0.006149838451322154,1.2292603065668618e-05,-4.4097033736230915e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,70.37374799318826,-1.9248905520165385,0.0061113095651322965,1.519144316582902e-05,-5.563413012060066e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,253.30250929543573,1.894715088203843,-0.014182076100891868,-1.0989695922589486e-05,6.999408674080412e-08,4,5,1000
600.0,212.3657079071142,0.5175064186151463,-0.010965855833971,-1.8892075200901264e-06,5.634868643364088e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,53.22244821894126,-2.416072020753903,0.005667905999585195,1.9950045280422522e-05,-5.354114038697318e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,15.322270772487775,-1.5002513670373554,0.003588586578081362,1.2506945794329207e-05,-3.325582109842391e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,-61.33283173959972,-1.9079552166677038,0.013013361687264587,1.6371280858239267e-05,-9.416658948126867e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,-73.79693190962493,-1.384152122092969,0.006463794147404206,1.1431728135839322e-05,-5.174625662179699e-08,4,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,0,5,1000
600.0,125.84997902682295,-0.3282351679361054,-0.011632729206315947,6.60440691458217e-06,6.196045623348199e-08,4,5,2000
600.0,-60.05148865833603,1.36468522533443,-0.015589658216117562,-5.587416007654915e-06,9.161905660201183e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,-52.55887427369022,0.5222107895675128,-0.008261451291614125,-4.055123918739912e-07,4.022626653000993e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,21.322190444705313,1.8170047128569853,-0.012963418350876188,-6.830848437528442e-06,6.944445579974557e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,91.20257026401114,0.27299337404055235,-0.011542787120405113,9.631307274146405e-07,6.283297867661147e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,215.81956034502753,1.1323467308740254,-0.019227760387395144,-3.992621474470056e-06,1.0445203094161134e-07,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,-27.056857549128154,-0.1961127963463541,-0.00807976574557085,2.8800547066024407e-06,4.647941343766729e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,-141.75674346607292,-0.3637191960921311,0.003880176194547956,5.119979873537543e-06,-3.618070637644189e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,-157.08453416533115,-0.5792343752350196,0.0018754297969548782,7.509916835755817e-06,-1.757360751395524e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,34.347991955116456,0.2831510124754131,-0.010879902308555008,2.8172873826820117e-06,5.87485424343795e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,-197.17421382643212,-1.2193063730440212,0.0075757765077798895,1.2081691764442802e-05,-5.503624211915992e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,187.4718544269083,0.8813881398083484,-0.014925033575686595,-5.917611027972198e-07,7.843048993212477e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,-31.5039943562804,0.47832775505443437,-0.005894380157219448,-1.42636158767326e-06,2.9006309931595947e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,-1.9847357091038305,0.5404761725455104,-0.009269411105709271,1.5189578451598034e-06,4.932492380507655e-08,4,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0.0,0.0,0.0,0.0,0.0,0,5,2000
600.0,0,0,0,0,0,0,5,4000
600.0,-112.53855034267964,0.5982734698629115,-0.007294991776387575,-1.2877768195333947e-06,4.1276549460755044e-08,4,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,-24.251321036310742,0.7812517823116509,-0.010121457651908658,2.3943460505235003e-06,4.835469088013478e-08,4,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,-350.16941601087467,0.326600567670935,0.009518708875249329,4.039197236327888e-07,-6.095166966013917e-08,4,5,4000
600.0,0,0,0,0,0,0,5,4000
600.0,0,0,0,0,0,0,5,4000
