x_shift,intercept,x,x^2,x^3,degree,laser energy,gate delay
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,125.09089552864339,-1.7628895755535665,-0.0025222997799649012,1.386873083077103e-05,3,5,1000
600.0,168.742992442456,-1.3837588712857416,-0.002110059730509867,1.1447181895781044e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,285.44646172802373,-2.1634476012722583,-0.003942770432598252,1.6924027479442193e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,94.93535751645197,-1.0230142969725726,-0.001998839747511136,9.298495912000105e-06,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,250.4347035370978,-0.7467297597232495,-0.004508464537303424,6.665042981306231e-06,3,5,1000
600.0,188.54792593606027,-1.4027517725182908,-0.0026392452874514217,1.057617173724611e-05,3,5,1000
600.0,144.39110076623967,-1.0772701607265465,-0.002613238737038443,1.1579822279047472e-05,3,5,1000
600.0,233.91749790747502,-1.7803756168797162,-0.0022015786023827566,1.2133940467201292e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,196.18211679501218,-1.8240799070914708,-0.0030539021934773243,1.5555193366551628e-05,3,5,1000
600.0,172.45654049048696,-1.551555287332436,-0.0031391390194564607,1.3150774879315184e-05,3,5,1000
600.0,121.57490649547864,-1.6044625330360567,-0.0018032547352147227,1.352564223577261e-05,3,5,1000
600.0,90.7765448298011,-1.0088675855557354,-0.0023399643447471344,7.801286254265995e-06,3,5,1000
600.0,133.15034817297993,-1.4174188336363522,-0.0017538791260380687,1.1856988847169012e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,154.72539776361373,-1.642866370395029,-0.003425816115642772,1.5530367339627326e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,268.36549686679353,-1.1039632295583215,-0.0035242454669043057,9.896217686636759e-06,3,5,1000
600.0,179.40841864362815,-1.8154959024043031,-0.0020025691105585147,1.3348203188203077e-05,3,5,1000
600.0,273.00288530573,-1.9545550212058145,-0.003919107881551477,1.768249176782846e-05,3,5,1000
600.0,61.9188812403155,-0.9884248799482964,-0.0028208516827303368,1.2345779989813363e-05,3,5,1000
600.0,66.71817889854057,-0.9879691007427855,-0.0014148974621454441,1.0198626104579496e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,110.31998216808304,-1.1421826201982639,-0.0021036975088143377,1.0071775943515732e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,147.87446365787585,-0.9450871151784574,-0.0033217949780285127,8.875003641291077e-06,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,102.82701003979159,-1.189304348520673,-0.0017549476899294562,1.0694385957874589e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,286.8149569014143,-1.628057901366677,-0.003972197814610251,1.3250212237520007e-05,3,5,1000
600.0,229.1475829277952,-2.0847239108318174,-0.003101944165440874,1.8728829216301663e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,209.5191753574561,-1.187551737381825,-0.0024186423956284483,8.144423005869697e-06,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,115.98331067507068,-1.3457295473794013,-0.002737706089569066,1.1764548984964192e-05,3,5,1000
600.0,104.43447673446053,-0.7134520919921576,-0.002768676746962139,7.146822676015131e-06,3,5,1000
600.0,270.81266609976433,-2.192096035263481,-0.004107221573379106,1.845894761973193e-05,3,5,1000
600.0,109.26422286365604,-1.4263260949572945,-0.0015138018275116373,1.0204663679650371e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,156.94470339358142,-1.3881468528837513,-0.0025205828113769035,1.1736275887060438e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,136.04013347580965,-1.99175306147526,-0.0023407691219823755,1.375242982820588e-05,3,5,1000
600.0,272.7155809141342,-1.624224115216154,-0.0038638336240827296,1.4494529891395928e-05,3,5,1000
600.0,57.612112825842274,-0.9589671547667993,-0.002564542802907592,1.0712354782168808e-05,3,5,1000
600.0,147.3400638099798,-1.691844383090946,-0.003227579645192676,1.4844406798423037e-05,3,5,1000
600.0,123.64429381637444,-2.193004462340044,-0.0020259806071918724,1.860152253219147e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,167.51883717805487,-1.3258229444551204,-0.0021470035421550784,1.1958991644671735e-05,3,5,1000
600.0,130.79919875658294,-1.1123507535772712,-0.002970283020870046,9.737466138431092e-06,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,126.54756300413888,-1.6987448889296641,-0.0026040135499070583,1.3531288511878443e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,98.35613172017287,-1.4525004805185489,-0.002459113667943516,1.2238294241267836e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,85.15327156392219,-1.8278758039917158,-0.002635792836070649,1.762581670067249e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,150.4788449409852,-2.195544832870554,-0.0031613960763774676,2.088594746100875e-05,3,5,1000
600.0,23.03052705862094,-1.109968460424896,-0.0019136298040750117,1.195183273355188e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,-56.173357838049036,-1.662428761433451,-0.0010714055412467934,1.3755152710412415e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,102.27484497152419,-0.9473606610106237,-0.0029233196485068257,1.0884917513848793e-05,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,75.59569328767837,-0.9956967478053851,-0.0015287926382519,9.270677623796102e-06,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,45.4677493514089,-0.6107896627894497,-0.0029599442944530405,9.446245181438028e-06,3,5,1000
600.0,26.245564335452762,-0.6604976525320563,-0.002094468744339772,8.694762773842881e-06,3,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,0,0,0,0,0,5,1000
600.0,91.96261235272311,-1.153316832177335,-0.002738228408925894,1.0466964437055248e-05,3,5,1000
600.0,10.226598238979253,-0.49068242182346516,-0.0030280805719904305,8.320325098938058e-06,3,5,1000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,90.05513713166653,-0.9915546512539346,-0.0025769080665785536,9.981025981463828e-06,3,5,2000
600.0,0,0,0,0,0,5,2000
600.0,-31.71516330280749,-1.4195633069482456,-0.00045581696453393834,1.285252733615049e-05,3,5,2000
600.0,-133.67300710906298,-1.074917120181197,-0.001250683603672967,1.2736572994604202e-05,3,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,-130.5962608001391,-1.090458834867387,-0.00037402335852424726,1.0809246731443666e-05,3,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
600.0,0,0,0,0,0,5,2000
